
,Text,Label
593,心配しないでください、傷がすぐに治ることを願っています。ファンの一日をもっと明るくするために犠牲を払ってくれてありがとう ,12
594,"まじでだよ ！
なのに熱ないから子供は元気、、、",12
595,それか、気づかないうちに20店舗回ってたか ,12
596,「MHW：アイスボーン」、「赤き龍」の仕様変更を含むアップデートを12月上旬配信 - GAME Watch  ,12
597,日本の総理が宇都宮餃子で副がれんぽー ,12
598,右上の写真が特にヤバいです ,12
599,"まだまだ足りないとすら思ってます…🥺

マジで量は大事です‼
質にこだわってた怠惰時代とは比べ物にならないくらい成果上がります ",12
600,"みんちゃんのツイート見て私も遡ってみたら、
学院で認定証貰ってもう4年経ったみたい   
早いもんで     
4年も経って今のスキルはヤバいと感じてるので、ちゃんと練習しよ…。 ",12
601,ゲームはマジで想像した‼️😂コンセプトに合うんかは分からんけど、一人くらい(👈オイ💦)笑いをとる部屋でも良い気がする めっちゃ楽しみやなぁ💓鏡とかもありそう(笑),12
602,"凪さん

こんにちはー！！
りんご、美味しいですね！！
今朝もいただきました。

良い１日をー ",12
603,"うん  💓💓💓
見たい気持ちと、まだ見たくなくて
ソワソワしてたいって気持ちとで
心が落ち着かん😂😂💓💓",12
604,昨日は11月4日て書いてあったのに  ,12
605,"限界って言葉に今ハチャメチャに興奮した自分が居ました……可愛い……明らかにフラフラなのに頑張ってるの可愛い…… 🙏
供給を頂けますからね！✨ゆいなさん、twstのグッズは集められてますか〜？？🤔
う、嬉しい〜… ",12
606,"色落ち度合いが全然ちゃう😭
いや、私女子力皆無   ",12
607,"( ﾟ∀ﾟ):∵ｸﾞﾊｯ!!

(´-﹃-`)Zｚ…

(*ﾟﾛﾟ)ﾊｯ!!…寝落ちてた😢

まいさん お疲れさまです 
まったり周回楽しみましょう👍

ﾗﾘﾎｰ๛ก(ｰ̀ωｰ́ก)",12
608,瞑想してます  ,12
609,"さくらレシピコンプできたー！
1個しかかぶらなかったし順調すぎて不安になったわ  ",12
610,"決められたルールを守って作業するよう言っても「はい」って返事だけして何も守らない何も見てない検品作業 
ほんとに今年の新入社員はクソしかいない ",12
611,"早くエペしたい〜〜😭😭
99使いたいしホライゾンも使ってみたい😆
まだ仕事中でアプデすら出来てないけど ",12
612,"つーわしたああああい
けどぼくの声サンプルボイスと違うかもだから嫌われたらやだし
アプリ入れんのめんどいからだれかぼくを救って 👋",12
613,金土なら余裕でいけりゅ ,12
614,"iPhone12、買うならイマノウチ… 
RT
アップル、iPhone12向け電源管理半導体の不足に直面－関係者 ",12
615,機械直しに来てるおじさんの声がおばさんで、眠い私の脳内では情報処理が追いつかない ,12
616,今日もまた通信速度遅い ,12
617,"もうちょいですねー 
頑張って下さい😂",12
618,"だろうね🙄
1人でこの量とかキチィわ ",12
619,"暖かいからかなかなか… 
ﾌﾞｩｩ…ﾝ ﾌﾞｩｩ…ﾝって羽音が気になりますw",12
620,それよ。デビットカードじゃだめなの？wって思う ,12
621,"見ました デジャブかな？？星デュくんは天井で出した… 
てかリーチ兄弟両方出すとしたら天井2回しなきゃいけないってことやんね…？左京さんも出さなきゃだしマジでえげつない……やばいじゃん………",12
622,クリスマス ,12
623,20時30分までお仕事です ,12
624,"そうですか！？定期的に壁打ちしてますよ！！！裏を作ってから第⚫次か分からないくらいありますよ！！！！
そして浮上も早いので周りの皆さんは戸惑うかもしれません ご心配おかけし申し訳ないです🙇‍♀️",12
625,"いや、もうそんなかわいらしく
リボン結びなんてせんと
がっつり固結びしといて頂きたい 

RT",12
626,"私はむしろサバイバーやるのが怖くて😣
ハンターやるとメンタルボロボロになるのでやらなくて良いと思います！ ",12
627,ランパートのキル数稼ぎに時間奪われた ,12
628,"それはそう(:3_ヽ)_
ちょっと昔は、あと19S 40曲分かぁ…遠すぎ無理 みたいな感じでしたよw",12
629,"この厚さを超える同人誌はそうそう…と思ってましたけどね〜😂🙌✨💕どちらもそりゃ厚く(熱く🔥)なりますよ‼️
お手元に届いたらぜひこの感激を味わってください ✨",12
630,知ってた！ ,12
631,"あら無事に届いてよかったわ👵🌸
字はあの買ったばかりのペンだったからあの〜汚い ",12
632,いいんだよそんな手厚くしてくれなくても…なんならバケツと雑巾渡してくれれば床掃除だってするよ私… ,12
633,前も行くやろ ,12
634,"web通常版→書き下ろしパケ
初回web限定A→ナノスペシャルLIVE、神田明神メイキング
初回web限定B→2nd finalメイキング
豊洲上映会会場→B2ポスター

んんんんんんんんんんんんんんんん ",12
635,まずターボを積まなきゃ ,12
636,ちなpc版は50G弱あるんで頑張ってダウンロードしてください ,12
637,近所のルネサンスでカワイ体操教室やってて入会してきました 保育園に通わず区の支援施設もコロナのせいで予約定員制でそんな行けず一緒に遊べる同年代の子もおらず(そもそもついった以外ママ友いない)両親以外に会える第三者がジジババおば(私の妹)だけなもんで…家も狭いし…,12
638,"そうなの〜、、
離婚した方が養育費にプラスして児童扶養手当貰えるのになー意味わからん 

１０万はやばくないか！？
ってかどんだけ働きたくないんよ…（笑）養育費だけでええやん  

でも不倫がバレたのが大きいのか、、",12
639,タオルでぬいぐるみが作れるなんて凄い💪🤗  ,12
640,"ハスターでうああってよくなってる 
わかる、私もガラテアノーマークだもん。
無常については飛んでくるから厄介よね😂
ほんとにね！4パより2パのが安定する相性",12
641,"結局klabは2口しか買えなかった…
決算は良さげだなぁ ",12
642,"生活リズム考えてある程度ってことよ 
まぁ関係ない業界は関係ないけどねぇ〜

もう最近主婦にすら辿り着けてない感があってNHKなんて難易度高くない！？",12
643,"パレードもあるんですか😳✨コロナ禍でもやっているのかな？確認してみます。テーマパークは平日を選んでいくことが多いのですが、パレード好きでもあるので…(私が) 
ミニフィグ情報もありがとうございます！… ",12
644,ｱﾞｱﾞｱﾞｱﾞｱﾞ早く帰ってアニメみたい  ,12
645,"そ、ハマ🥺全員綺麗なお顔しとった…
やっぱ優先順位はつくけどね。快クラはもうランイベばっかガチャはシドばっかで嫌気さしてるから機械的にログインしてるだけ… ",12
646,プリンターありきで資料送ってくる大学も勝手に電源が落ちるプリンターも共に死ねよ🧠💦☺︎ 😂🎀,12
647,"自家製太麺渡辺2020 52杯目

大 煮豚 ねぎ 1150円

DXキクラゲorねぎだったら最高

今日は珍しく暇だったらしく待ち無しで着席 

自家製太麺渡辺
本日の渡辺 ",12
648,多分いつもの時間に行けるはず ,12
649,わぁ絶対ツイートバレないと思ってたのに拾われちゃったぁ… でもありがとう帰ったら聴く☺️,12
650,すべてはチャラスマさんの思惑通り…  ,12
651,いやぁまじもったいないっすわ〜   ,12
652,"なんか新しい要素が加わるたびに悲しい墓囚思い浮かぶ
囚人の舞うは確信を呼ぶ大切な仕様 ",12
653,これは治らないからどうしようもないんだけど、一つの話を描いてる中でれいくんだけのシーンが続くと自分的にも男っぽく描けてるなって思えるんだけどぁかぃさん登場した瞬間に可愛い顔になってしまう ,12
654,"ひえーーーー    
しんどいしんどい🙄🙄",12
655,"基礎代謝と運動量でなんとか
なるなる〜     ",12
656,"前垢は凍結、
アカウント変え変えようやるわ 💭
Twitterだけかと思ったらインスタもかぁ💭
どんどこ生まれてるし、ハッピーなとこ凸られたら嫌だろうから一応の注意喚起🙏 ",12
657,めちゃくちゃ気に入ってる淳太くんが可愛い💛放送事故ウーマンwwwOggiさんも早く見なきゃ💦東大王常連さんになってるやん😍最高‼️淳太くんならCランク行けるんばさんば٩( ᐛ )و💛マドラーあるあるwwwしかもだいたい1人の時で誰… ,12
658,本当にうちの息子美形だから生で見てほしい ,12
659,新高校が投手校だとしてブレイン強化より最大値高くしようとしたらシナリオ金特は6つで怪童、怪物球威、鉄仮面、ギアチェンジ、意気揚々、精密機械で真精密機械実装とかかな？笑ブレイン強すぎてそれくらいしないとブレイン超えれんよ ,12
660,"今日1日休みで昨日の夜から寝続けてた 
起きて水飲んでトイレ行ってまた寝るを繰り返して、やっとちゃんと起きた！",12
661,KeyStudioでほぼ最後列を引く勝負弱さですからね ,12
662,二宮和也と同じ、ピアスは痛いの怖いから開けない！という考えのもと生きてきたんやけど、あいばさんの軟骨ピアスにも昔から憧れがあったので、学生最後という名目でちゃっかり若気の至りしてきた〜…やっぱり怖いし痛かった  ,12
663,クレーちゃんがほしいのでかーどかってきます ,12
664,波に乗るしかないか ,12
665,"要領悪いのでオクトラは一日ごとにコンシュマとソシャゲ交代にやってる。
コンシュマは2章残りは薬師、狩人、剣士。ソシャゲは金、権力の1章終わったとこ。
リゼロスくんとプリコネは毎日。リゼロスはちょいちょいサクサク終われない要素が多い。プリコネはボックスガチャとクラバトがあると辛い ",12
666,ないですね ,12
667,僕作りますね ,12
668,"感覚取り戻せるまで相当な時間かかるから 笑
年内にとれたら嬉しいな✨
ばくちゃんお互い目指してこ🔨💕",12
669,"早食いはしたくなかったけど‥
ハプニングで30分でご飯食べなきゃだったからめちゃくちゃ必死に詰め込んだ 

少なめにしておいてよかったけどしんどーい",12
670,"タキシードとスーツたしかにめちゃくちゃ見たい……… 
私としては浴衣が1位ですけども…☺️💓",12
671,まさかのトドメ😂 😂 ,12
672,"授業中に課金して2連引いたら無惨出ました 

まぁいらんけどよき ",12
673,小児科朝1番で言ってサクッと終了 臍肉芽腫だけどそんなに酷くないので1週間経過観察 硝酸銀切らしてるからその間に硝酸銀仕入れといてくださるとのことでしたｗ 咳も風邪ではなく乾燥だそう(&gt;_&lt;)加湿器もMAXに使ってるんだけどな。もっと潤わせないと ,12
674, （それすぎて何も言えん）,12
675,Rettyすごかった！個人面談行く前に1860買い注文入れて出掛けて面談終わったら買えてて下がってたからトボトボ帰ってきたけど最後すごかった！恐ろしくて1905という謎のポイントで利確。持ち株がこんな事になったの初めてなんだもの…  ,12
676,ボンネットとフェンダーの隙間もガムテープ貼れば301キロも夢じゃありません ,12
677,日差しが暖かいですね ,12
678,手づかみ食べ、口の中にいっぱい入れちゃって苦しむし、お皿は何度もひっくり返す  ,12
679,真さまがイケメンすぎてですね  ,12
680,サウンドトラックの最後に入ってるトレーラーの曲かっこよすぎてだな…これ使えたら良いのにな…3分半… ,12
681,"店舗癒着のnote書きました😉

読み返せば読み返すほど再現性無いよね 

本読みまくってる人なら同じような内容だし 

気が向いたら出します🙃",12
682,おそらく後3日間は続きそうです 笑,12
683,"今本気で金銭的にピンチでやりたい事何も出来そうにない 
お金ほち～～～",12
684,取り合えずAPEXの目標はランクでゴールド ,12
685,"あるあるですね
僕は1カ所漁って敵に突っ込んでいくのでよく怒られます ",12
686,突破した 50連せんと許さん ,12
687,"引けお疲れ様です✨

🍀前場
ﾌﾞｲｷｭｰﾌﾞ、ｶﾗﾀﾞﾉｰﾄ、RETTY、ｱｽﾄﾏ

🍀後場
GNI

ﾌﾞｲｷｭｰﾌﾞほぼ底で切ってしまった🤣

ｶﾗﾀﾞﾉｰﾄ1580台で拾ったのに50円て、、 
RETTYは2回取れたけど、… ",12
688,"はい、我慢できませんでしたぁ。 

おやつ デブ活 ",12
689,ルーズリーフってところが学生感あっていいでしょ☺学生なので ,12
690,"引け乙デシタ🙌🏻💕

途中でやっと売りポジ全部ぶん投げて、途中から買い方になってた7000円だけゲットでしましたw

まだ幻なのは愚か者の証拠です ",12
691,みんなオンリーの日程におののいてる ,12
692,40マンも稼いでみたい  ,12
693,"@akane29_o8o

メールありがとう(*´ω`*)

大丈夫🙆
写真ちゃんと見れてるよ 

ちゅりめーる",12
694,"あ、死んだ
ごめんTwitterやめます
(     ) ",12
695,"コラじゃない！ガチ！！！！   
ほんまそれ…かじったら具なくなるから一口で食べたよね",12
696,大丈夫。建築学生、いろんな建築家を何も考えずにいじってるから ,12
697,"へへへ 
明日楽しみにしてます！",12
698,とか呻いてる間に休憩が終わる   ,12
699,steamに移行することにした🐰 😡😢💪😤✌️😆,12
700,"縛り上げて妊娠、、、？🤔🤔🤔
まぁ行動が早いのは素晴らしい事だな！！！     ",12
701,がんばります ,12
702,"模試終わったぁぁぁあ！

色んな意味で ✨",12
703,"2000枚飲まれた 
ゲーム数は見たら負けだと思ってる！！！
ひええええ",12
704,"イ・ジョンソクがイケメンすぎてやばい 
パク・ヒョンシクもめっちゃ好きだし！
最近韓国のドラマばっかりみてる🤤",12
705,そうですよね！フェアフィさんだったらすぐ気づくし...名前変えてたなんて...  あの後ビリーやって疲れたのでまた今度😋,12
706,"今月末友達の結婚式なんだよ〜😭このぷよ腹とケツをどげんかせんといかん 
ドレスはレンタルでL借りるべきかな Lでも心配 ぐぐぬぬぬ",12
707,"ここまでやないけどPSPを思い出すなぁ
2GB7000円とかだった記憶 ",12
708,非番からの出動要請で🍎食べるとこまで想像した   ,12
709,そろそろ疲れてきた ,12
710,あ、実は体調ゴリゴリに崩して､死んでます ,12
711,"そうだった、、さっくんもいるじゃん 🌸なあちゃん推しが点在しすぎてて休む暇ないんだよねｗお互い頑張って運引き寄せよ🥺🥺🥺
臣くん、露出確実に増えてますねぇ😌たーちゃんはほら、あの例のノーパン事件でやりきった感…… ",12
712,でもビルドは犬飼くんがすきなんや   ビルドみたいさいしょから…,12
713,ｱﾞｱﾞｱﾞｱﾞｱﾞｱﾞｱﾞｱﾞｱﾞｱﾞヒナさんより先に飲みたかったのに゛    💥💥💥💥💥,12
714,"今日は誕生日💃🎂
夜勤帰りの夫が、サプライズプレゼント＆ウチカフェスイーツでお祝いしてくれたよ…っ😂🎁

で、で、で、判定日３日前だけど、誕生日だしいっか(？)と思ってクリアブルーしてみた🙏🙏🙏

ん？ん？ん？なんかうっすぃーのが… ",12
715,はぁ…CL配信、テレビ電話してるみたいでドキドキするね…心臓が…ｳｯ   ,12
716,"お迎え良かったです( *˙ω˙*)و ｸﾞｯ!
推しが来ないとハラハラさせられますよね ",12
717,"っていうか
メラはドラクエやってツッコミは放置か？ ",12
718,"マイレージ単引き10回で上下ゲット🤩
杖は…まあ、とりあえずなくてもいいでしょう  ",12
719,自分はエペnoobなので、ハンマー取れただけで満足です ,12
720,"星野源のANNを聞きながら、心拍150よりあげないを目標に坂道jog。

途中階段登ったらめっちゃ心拍あがった 

おげんさんといっしょのすぐ後のラジオでNHKから有楽町までドライブしながらの放送がよかったよー ",12
721,はや！私ぼんぼん達にピクミンやってち言われるけ散歩できん ,12
722,"大好きです笑笑
一緒に見たら絶対楽しいやつ！笑
マリちゃんもいいよね✨最近はマリちゃんの声の透明感にやられている 
けんそうのとこ、聡くんの表情は見えるけどけんとちゃん背中向けてるから表情見れなくていつもさみしい←",12
723,"チョコ棒のゴミがwww
うちも筋トレしなきゃなーでやる気スイッチ入らない ",12
724,醤油に、わさび練りこまれてた… ,12
725,"話が通じないお客様だとなんの気持ちも湧かないなぁ… 申し訳ないもムカつくも思わない。そこには無だけが存在する…あれ、無だけが存在するって日本語おかしくない？無いという言葉自体なんか変な気がしてきた。

哲学‼️",12
726,"さっきやまもとちゅーぶ観れてんけど、OPのポーズと天龍さんを背負うふくらぴの謎が解けた 
企画やとしてもこれから続けてくれるんかな、楽しみ😌(山本さん最近お疲れっぽいので無理だけはせずに、、、、、、)",12
727,あれ、忘れられてないよね？ 大丈夫？ ,12
728,"何しに行ったかわからんくなるよね 
接骨院とか行ってみたいとは思ってるから行き時なんかも((((っ・ω・)っ",12
729,もう遠征もしてたしグッズに万の金使ってはいたけどこれはさすがに買えん… ,12
730,"やはり推しガチャはメンタル上下が凄まじいなと改めて痛感しましたわ🤦🏻‍♀️笑
朝日🌅と共に全国のみなさんに｢ おっはよ〜う♡ ｣って挨拶して己に帰っていきました(？)
いやほんとそれなの！！！それなの… ",12
731,絶対に嫌 ,12
732,謎ですよね コロナ対策でティッシュ止める用なんです！,12
733,"ラブシチュとSugarの強さに同じものを感じてる  
数年後のいつか嵐さんが｢なんでこんなSugar強いんだろうね｣って？マーク付けながらMCしてくれてたら嬉しいなあ、、、",12
734,"ここまできたらみんな巻き込む 
(仕事疲れた超特急癒し)",12
735,双子エピで死んだ     ,12
736,ウワアアアアアアアアアやめろてええええええええええ 💦💦💦💦💦💦💦,12
737,"久しぶりに出勤してます💛💫

安定にタピオカ美味しいなっ 💙

タピオカしか勝たんっ🙄⭐️💫w

hips熊谷店

タピオカ

出勤中

天気いいですね ",12
738,"音符かわいい！！姉妹で並んでこれで歩いてるとか考えたらニヤニヤするね！

axes femmeの買おうかといざ店舗に行ったら音符も猫モチーフがついたワンピも売り切れてて買えず ",12
739,親父も同じこと言ってますがどれも箱がもう無いです ,12
740,あれは闇に葬った ,12
741,私、3月担当させていただいたんですけど…ちゃんと3月感出てるのか心配 大丈夫かな…   はわ………,12
742,"お手紙も嬉しいね💗
作るの好きだからお渡ししちゃってるけど、いらないと思われたら嫌だなーとか思っちゃう 笑
グリコ可愛い💗💗💗",12
743,"よくわからんのですけど 4.4 って何か意味あるんですか❓w

僕だったら 5.3.3.3.0 か 4.3.3.3.1 のどちらかのみですかね 

私は 初日にまぐれの3.65 が出たんですが 以降… ",12
744,"ナナシスちゃんメンテ終わったら新エピ？？？？？？

心の準備が ",12
745,全然おっけー👌💕嬉しいっ(´つω･｀)私はティーちゃんでいいかな ？？,12
746,"ペガサスターボ2着
グッドストーム1着🙇‍♂️
ペガサスターボ出遅れた割には強いな  ",12
747,うちのほうは、ココスの公式ホームページで対象外地域の記載があったので諦めてます  少しでも恩恵受けれるよう他でお得を探してみます！,12
748,りあちゃーーんまたわたしもバイトあるよ泣泣泣泣泣泣うちらいつもそうやね今日から4連勤なんですけど ,12
749,頑張っているかどうかはともかく無差別ド底辺キャミィも応援してもろて ,12
750,見かけたら声掛けてください 笑,12
751,初めてのレイドで238位は凄いっす ,12
752,これが、こうなる、そんなお知らせをあとでします  ,12
753,旦那にﾌﾞﾋ(๑•🐽•๑)ﾌﾞﾋするだけのキモヲタです  ,12
754,自分を陽キャだと思い込めば大丈夫ですよ   💥💥💥💥ヒナさんなら陽キャぽく見えます   💥💥💥💥💥,12
755,"何もしれかしてもないし、
病院関連でもない。
ただ保護者様はこの日に実刑するしか言ってない。 ",12
756,前は板タブだったんですけど表紙作るのに線画が苦痛すぎて…😂アナログ線画を取り込んでた時期もありましたね～！ほんとは写真とかロゴでオシャレな表紙にしたい憧れがあるんですけど、そっちのが難しくて💦あんこさんのイラストも楽しみにしてます 💕,12
757,"昨日ドコモショップに行ってドコモのアドレス使えるようにしてもらった！そしたら、2300件くらい一気にメールきてビックリ😆
もちろん迷惑メールも含まれておりました  ",12
758,あざますあざます  ,12
759,とってもむかつくし触れたいとも思わなかったので、せっくすせず3時間で解散してきた 今日一日暇だったのに！,12
760,"たしかに 
やりたいことやらなきゃいけないことを後回しにしてまでログインしてしまうほどの沼すぎて  ",12
761,"🎂クリスマスケーキ🎂

予約完了！🎄🎁🎅🌟

みなさまご予約はお早めに…❤

父サンタからのクリスマスプレゼントはシンカリオン！🚄✨

シンカリオンのおもちゃって
もう販売してないのかな！？

すごい高値で転売されてるけど 

ばーばサンタには何を買ってもらおうかな…👦🏻",12
762,ねずみちゃんとのラインばか楽しい ✨早く会いたい,12
763,"みんなお忙しいわwww
ピンさんいつから女子になったんですかー？🤔
え、ピン子ちゃん？ ",12
764,"今日当落なの忘れて普通に授業中なうだよ 
授業全く頭に入ってこないよ 
対面授業始まったから録画見返せないよ  ",12
765,マネって大変そう (๑ •̀ω•́)۶ﾌｧｲﾄ!!,12
766,本気で仕事するぞ〜 ,12
767,まあ、このクラスは転入がかなり有利だから堅いよ ,12
768,"まだ一次ですもんね。
きっと二次ありますよね ",12
769,"YES！！！！！！！！！！💪 💕💕💕
もしかして同日参戦？か？",12
770,低い曲しか歌えぬよ〜  ,12
771,一発目でフロイド来て、ありがとう最高の誕生日だ… ってなってたのに、二個目でジェイド来て墓入りした ,12
772,"SHOGUNかっこええな😳
20インチがあればほしかった ",12
773,ジェは逃走繰り返されて天井…  ,12
774,プリンスやー！！良い‥非常に良い‥ ,12
775,"おやつ食べるようにせんべい出して、近くに呼んだら、床に突っ伏してぎゃんぎゃん泣かれたんだけどなんで？？ 
理由はなさそう…？2階にいって、父さんに会ったら、「ふう」とか言って落ち着いた😂",12
776,"扁桃腺腫れて声出にくいのに
会社行かなあかんの？
わけわかめ 
気分も悪いのに出社させるとか
無理すぎるので絶対行きません😤",12
777,"遂に大佐ちゃんの星4！……お前かぁぁぁあ！！！😩ってなりました。

こんなはずじゃなかった…… ",12
778,"課題4個溜まってるわ 
今日提出だし",12
779,出来れば思う存分手鎌やらなんやらしてくれる人が良いんだけど、そもそも誰も来ないと ,12
780,"お昼休憩から戻る前にちょっと激しめに撫でたらおひざ占拠☺️☺️☺️☺️☺️

そしてこのあと大興奮で靴下ごと足をガブされた…ガブはやめなさいガブは…   （かすり傷ですみました） ",12
781,"リカちゃんは見た感じコスト重いけど
メンバーの所にブロッカーがあったら回収出来そうなので結果つよつよ ",12
782,"(ヾﾉ･ω･`)ｲｴｲｴ
まちゃファンに頃されます ",12
783,浅草 鳴らないしクエスト無理だしBAD入る,12
784,"しごおわー

CokeONアプリすぐ溜まっちゃう  ",12
785,"ほんとに〜会社側の人間だなぁって思う機会多いしそうじゃないとやってられないですよね… 
わたしは期待しちゃうタイプなのか、みんなにとって良きお医者であれ！とついつい願っちゃいます😵",12
786,いえいえです   ,12
787,レベル10から20はスタミナ落ちないのか… ,12
788,今日一緒にJAM活したJAM友、museumでもプリでも推しの豆が出なかった、、ライブなど今後全て報われますように、、 ,12
789,おめでとうございます 🎊,12
790,自分も暗黒のホットバーのアムレンどこ！？って分からんくなって流されたww そして流されながら同じく流れるしまさんが見えたwwあと10や、行こな！！💪,12
791,"なるほど🤔
リセマラは出来たらしたいですね ",12
792,"電車でとなりに独り言と鼻歌のボリュームやばいマジ⚪︎チさんが来た時の絶望感✨✨✨

   ",12
793,"でた！パワーワード((((；ﾟДﾟ)))))))💚💚
妄想して死んだ 
『喜んで向こう側へ行かせていただきます…すぐさま😍』ww",12
794,"毎週はしんどいよね😭
僕も最近銀歯入れたw ",12
795,"オーマイガ 
またタイミング合えば👍",12
796,"少し早い晩飯
gotoトラベルの金券とgotoイートのディナー予約の合わせ技乞食😑

あまりの脂質にビビった 
明日帰るエネルギーをチャージ完了⛽ ",12
797,"更に朝晩寒くなってきてる。布団から出れない  
それな、お知らせして。予報立てて……
なるほど。そういうね🤔
確かにそうやね、みんな色々行ってる
最終的に個人がどこまでするかにかかってるって感じやね",12
798,"10連は軽く飛び越えていきそう… 
何の成果もまだありまてんけどももも",12
799,予約したdocomoショップに、予約の順番聞こうと思ったけどそもそも電話が繋がらん ,12
800,アロハなんて半袖の中でも薄い部類なんだからさすがに死ぬよ  ,12
801,"あざす 
微妙に残ると
ｱｯ……ってなりますねw",12
802,"この前のお客様にここまで
やってくれる子おらんで？
って言われたから
すこーしだけ
考えてみよ 🤍
.
紳士的なお客様に
囲まれたい。🥳💕
.
自分を苦しめてるのは自分らしいから🍑 ",12
803,"今日はAEDの定期講習会でした 
HOSHOは、
本社、各工場にAEDを設置しています。
とはいえ、
使えなければ意味がない！

手洗い/消毒/マスク/ソーシャルに気をつけづつ、
何回かにわけて全社員で受講しました😌

もしもがお… ",12
804,トレカの交換先見つかれなくて死んでる ,12
805,久々にたそ子と会えたのにな〜〜！！！！ 👊👊,12
806,"それ、BANされるやつぅ！
キー入力チャレンジだけやってみようかな 
入れなくても、心の中でチーミングしとくね( ˘ω˘ )♡",12
807,ひぇ〜〜〜〜〜〜ありがとうございます〜〜〜〜〜〜！ 🙏全裸待機してますね！,12
808,3倍ハマり来たんですけどまーだ時間かかりますかね ,12
809,えりたん似合うよ〜 💕 ,12
810,"紛らわしかったね😂ごめんね〜笑

そして チョコ食べたら 胸焼けがする
ヤバい 

外あったかいんか〜
家の中は冷えるよ🥶
ぽっかぽかのお外に行きたいな☀️",12
811,わいも着信用画面つくた  ,12
812,"なりましたね🤣
きっとツイッターもバレてるからどちらにせよ手遅れだったかも😉💦
間違いないなら安心してコンタクトつけられます 
前回の時あまりにも怯えてたからまた痛んだらにしましょっかって許してくれました🤗",12
813,それで行きます💥💥💥     💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻,12
814,"東京在住の友達から年末年始会いたいって連絡が 
めちゃくちゃ会いたいんだけど、私が住んでる県は1週間以上感染者がいない地域。もちろん、東京で妊婦生活送ってる人もいるし、年末年始は帰省してくる人も多くいる中でどこにも出かけないなんてことはないだろうし、どうするべきか悩む〜 ",12
815,"えっっっこれ
コラとかじゃないの？？ 
サンドイッチってよりは
パン(プレーン)じゃんね…w",12
816,僕も高2の時、もらって下さい…と後輩に言われました ,12
817,まさるさんのは、OKINAWAで迷子になっているのを見かけましたよ ,12
818,"女の子と何話したらいいか分からない
デートで何話したらいいか分からない

そんなだからお前モテないんじゃん。
何でお前は人に興味や関心を持てない癖に自分の事は知って貰いたがるの？

話題振る
↓
答えが女の子から返ってくる
↓
『… ",12
819,"なんか最近リツイートしかない気がする 

がんばりますね😅",12
820,"ちくわちゃんでかくなってる！！
あんなにファイルの隙間を出入りしてたくらいチビだったのに😂 
バランス感覚すごいよね。ねこちやんは🐈",12
821,"エモい槙玲ちゃんは天才すぎるな？？？
こんなイケメンが横にいたら崩れ落ちてしまう……  ",12
822,"歌わないと、勿体ない才能だもんね！あの声はギフト🎁
ずっずさん😎、ホント風くん🍃の為に里庄町まで行って、オトン説得してくれて！ありがとう♪
生きてる内に、生風くん観なきゃ死ねないよぉ〜 ",12
823,もう今日が金曜日だと思ってたよ 明日だね  ,12
824,おっ ,12
825,"ね！生ハム食べたよね〜っ☺️💕笑
いろいろあったけどそれも良き思い出🌿
いや、思い出というよりネタか‥ ✌🏻
いまがハッピーだからおっけー💓💓",12
826,買って読んでる途中でございます ,12
827,"そう！！あと少しなとこまではいってるの✨
だがしかしリハビリからやりなおし 
ありがとう！(•'-'•)و✧がんばるぞ💪",12
828,"固定用なら大いにアリですね🤔！！

ウチが重いクールの号令をちゃんとしたタイミングで撃てるかが問題ですが…！！ ",12
829,昼休みの仕事（？）から帰ってすぐまた仕事くるの勘弁してくれ ,12
830,"ほんと飽きないんでしょうね…… 
知ってどうするんだ……😓",12
831,日本のトレドナにパフェクリが入ってて笑った  ,12
832,RTあっっひぃぃぃぃぃぃぃぃ！！！！！！！！！！！！！！！！！！！！           ,12
833,よくわかんないけどたぶんむり ,12
834,偉恩くんの「雋」呼びだけを集めた動画前にあったけど、そこからまた増えてるから増し増しにした新しいの誰か作って ,12
835,実は今買います    ✌️✌️✌️✌️✌️✌️✌️✌️✌️,12
836,"自己肯定感低子だから、そのようなささやかなところから始めてみよう。RT
私、ナルシストと対極みたいなとこにいます ",12
837,"掘る事も楽しさに入るかな🥺

これから、映画や新曲や教場の番宣に向けて沢山掘らないと足りないかもね 笑",12
838,ハードワークと知りながら、もっとディレクションしたいとすら思ってます ,12
839,"Osmoのジンバル買って出直しますね 
弥彦村 弥彦神社 菊まつり ",12
840,"ミラ来たくらいにアイテムくれてたらめっちゃ喜びました😔
鎧玉集めも燃料集めもやった方がいいですよ😊珠集め行きましょ！テオをずっと狩ってたんですが出ないので嫌になりました ",12
841,"明日の晩なら大丈夫よ 
土曜晩は、Koki君と飯w",12
842,"そうね🥺
きっとしゃりちゃんビリだと思うわ ww",12
843,"わっしょい！！
美味しいもの食べると煉獄さんになっちゃうね ｳﾏｲｳﾏｲ",12
844,"みんなテレワークだから時間バラバラで退社後とかの概念がない ✨笑
主婦あるあるラップみたいなの作ったらNHKとかで流してくれてちょっと流行りそうちょっと笑",12
845,"ワイもこんな形にはさせないなw
したくもない🤮 ",12
846,"スイッチ

手に入りました☺️😎 ",12
847,"わずか1時間半だったけどルンルン気分でシャワー浴びてきたよ🥰
そして再び装着されました… ",12
848,"2. モテそう (ないよ… )
9. よろしく (こちらこそ〜！😊👍)",12
849,"銀魂266から316話まで見てきます。

それでは ",12
850,だめなのかそこ… ,12
